model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_entity_fe,0.014523600690805716,75.81610652471765,0.06294841431688769,23.093888700374666,18860,44,False,"{""r2_overall"": 0.014589991248489365, ""r2_between"": 0.007296447000667561}",baseline,(none),W,raw,peer_avg,0.0
panel_entity_time_fe,0.012952290808542988,91.63505405431522,0.1377432568014869,17.090396683206695,18860,44,False,"{""r2_overall"": 0.013009000579000563, ""r2_between"": 0.0028558616125431424}",baseline,(none),W,raw,peer_avg,0.0
panel_entity_fe_excess,0.015718005772702104,63.04817302515216,0.033638833363624165,12.503732255802817,18860,44,True,"{""r2_overall"": 0.015736689428424877, ""r2_between"": -0.008152198016960321}",baseline,(none),W,raw,peer_avg,0.0
panel_entity_fe_controls,0.015609629089042065,75.91446094403099,0.061969812023592974,22.935542680448357,18860,44,False,"{""r2_overall"": 0.01603285926060083, ""r2_between"": -0.01849251658226092}",baseline,(none),W,raw,peer_avg,0.0
asymmetry,0.10909083179393003,33.87221621602467,,,18860,44,False,"{""beta_pos_median"": 33.87221621602467, ""beta_neg_median"": 28.978812054000272, ""asymmetry_ratio_median"": 0.828322505128021, ""wald_p_median"": 0.0006342118224778338}",baseline,(none),W,raw,peer_avg,0.0
relative_performance,0.12267012612353223,,,,18860,44,False,"{""r2_absolute_median"": 0.07236990540243804, ""r2_excess_median"": 0.06143898660009217, ""r2_combined_median"": 0.12267012612353223}",baseline,(none),W,raw,peer_avg,0.0
granger,,,0.04692043713657984,3.9752963285998297,0,44,False,"{""pct_significant_lag1"": 0.5227272727272727}",baseline,(none),W,raw,peer_avg,
seasonality,,,,,19388,44,False,"{""jan_mean"": 7.028632016756434, ""best_month"": 2, ""worst_month"": 8}",baseline,(none),W,raw,peer_avg,
drawdown,0.021493362543475003,-0.09753344105065337,0.8613012068206904,,1132,44,False,"{""1m"": {""beta_depth"": -0.09753344105065337, ""beta_depth_p"": 0.8613012068206904, ""r2"": 0.021493362543475003}, ""2m"": {""beta_depth"": 1.3871725318856598, ""beta_depth_p"": 0.45983480538274635, ""r2"": 0.01163687069651187}, ""3m"": {""beta_depth"": 1.6936866955290637, ""beta_depth_p"": 0.6177766702366211, ""r2"": 0.007527255245607711}, ""6m"": {""beta_depth"": 4.239456329375718, ""beta_depth_p"": 0.45005778669615726, ""r2"": 0.011154632227185046}}",baseline,(none),W,raw,peer_avg,0.0
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",baseline,(none),W,raw,peer_avg,
