model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
drawdown,0.009824193728931507,0.0005914893772575591,0.9993995627760734,,852,44,False,"{""1m"": {""beta_depth"": 0.0005914893772575591, ""beta_depth_p"": 0.9993995627760734, ""r2"": 0.009824193728931507}, ""2m"": {""beta_depth"": 0.8038563400849865, ""beta_depth_p"": 0.7769890859555494, ""r2"": 0.00973213618788793}, ""3m"": {""beta_depth"": 2.0183810480275213, ""beta_depth_p"": 0.6938254185702881, ""r2"": 0.01028126559614917}, ""6m"": {""beta_depth"": 6.2648279066389865, ""beta_depth_p"": 0.44756984551772516, ""r2"": 0.01312354407677041}}",N-AD,A+D,W,raw,peer_avg,-116.69168814543495
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-AD,A+D,W,raw,peer_avg,
panel_entity_fe_cum_long,0.02783321038143105,87.16838198434401,0.013266328952496353,20.34166995538459,12851,44,True,"{""r2_overall"": 0.027384297131955893, ""r2_between"": -0.3372981007190252, ""CumRet_20_coef"": 35.55511179579299, ""CumRet_20_pval"": 0.028887252243011252, ""CumRet_60_coef"": 4.991454197106557, ""CumRet_60_pval"": 0.4563919400602714, ""CumRet_120_coef"": 12.155388158505577, ""CumRet_120_pval"": 0.08962639125409155}",N-AD,A+D,W,raw,peer_avg,46.54103452774283
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-AD,A+D,W,raw,peer_avg,
panel_gmm_ab,,175.1851800624151,0.00031325282408892994,,44,44,True,"{""sargan_stat"": 41.53079279970148, ""sargan_p"": 1.0, ""ar1_stat"": -1.7393798827408857, ""ar1_p"": 0.08196796443424424, ""ar2_stat"": -0.9566323956266182, ""ar2_p"": 0.33875283152873703, ""transformation"": ""d""}",N-AD,A+D,W,raw,peer_avg,
panel_gmm_bb,,124.23489798813463,3.2922570095161913e-12,,44,44,True,"{""sargan_stat"": 41.133010547761984, ""sargan_p"": 1.0, ""ar1_stat"": -0.8229628402068465, ""ar1_p"": 0.41052912538996394, ""ar2_stat"": 0.24530873099862777, ""ar2_p"": 0.8062173918959877, ""transformation"": ""ld""}",N-AD,A+D,W,raw,peer_avg,
panel_entity_fe_trend,0.021321605795493692,126.28997668981344,7.0999072124902e-06,21.58278374845635,14963,44,True,"{""r2_overall"": 0.04122626215572034}",N-AD,A+D,W,raw,peer_avg,70.11854661910122
univariate_r2_by_lag,0.022195923062212963,10.878472090486492,0.08013446496427475,,44,44,False,"{""best_lag"": 1, ""best_r2"": 0.022195923062212963}",N-AD,A+D,W,pct_aum,peer_avg,122.99308470447134
multilag_ols,0.09596156318471433,10.941475588818033,0.04397801101056091,0.016293859304215542,14954,44,True,{},N-AD,A+D,W,pct_aum,peer_avg,250.42146381644258
multilag_ols_month_fe,0.12028189346264234,10.730776529172214,0.04640423182585707,0.06305348125012698,14954,44,True,{},N-AD,A+D,W,pct_aum,peer_avg,251.66579299563062
