model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_gmm_bb,,526.8809524508669,0.0009591699921156418,,44,44,True,"{""sargan_stat"": 42.836074929436144, ""sargan_p"": 1.0, ""ar1_stat"": -10.675523073299708, ""ar1_p"": 1.3250910962044845e-26, ""ar2_stat"": -1.1953696226440653, ""ar2_p"": 0.23194264879134627, ""transformation"": ""ld""}",N-AC,A+C,QE,raw,SPY,
panel_entity_fe_trend,0.05968009826588505,784.964676399276,0.0022665817415355276,34.367849868304376,1173,44,True,"{""r2_overall"": 0.15875254067351074}",N-AC,A+C,QE,raw,SPY,112.98611857816887
univariate_r2_by_lag,0.15015281212859366,39.66107584526747,0.3477456319526844,,41,44,False,"{""best_lag"": 1, ""best_r2"": 0.15015281212859366}",N-AC,A+C,QE,pct_aum,SPY,1195.583290867699
multilag_ols,0.14802266979625145,38.59681014538185,0.350604698606227,0.19591394698248665,1163,42,False,{},N-AC,A+C,QE,pct_aum,SPY,1178.3583700608308
multilag_ols_month_fe,0.2763129241153668,43.587893871025244,0.32024435960671416,0.26444019064216273,1163,42,False,{},N-AC,A+C,QE,pct_aum,SPY,1561.2401948609904
cross_correlation,,0.2088019517438806,0.32750156889236914,,0,41,False,"{""best_lag"": 1, ""best_corr"": 0.2088019517438806}",N-AC,A+C,QE,pct_aum,SPY,
panel_pooled,0.0027661256055702133,-232.52883425454212,0.4397545026344942,0.8477782483193238,1173,44,False,"{""r2_overall"": 0.0014470964639554662, ""r2_between"": -0.019686643929041736}",N-AC,A+C,QE,pct_aum,SPY,22.731003926015347
panel_entity_fe,0.003371583436016179,-579.341686513165,0.3704042562121299,1.9063145648056585,1173,44,False,"{""r2_overall"": 0.0009482359728578693, ""r2_between"": -0.024476478808538538}",N-AC,A+C,QE,pct_aum,SPY,24.46349397495662
panel_entity_time_fe,0.000856826957923329,-875.0457286633216,0.3447291784745672,1.1334562951313072,1173,44,False,"{""r2_overall"": -0.0018075511024673308, ""r2_between"": -0.027737954433827205}",N-AC,A+C,QE,pct_aum,SPY,6.081892701843561
panel_entity_fe_excess,0.003780212744747491,-16.297766209584506,0.8995217359063008,1.4242237188485523,1173,44,False,"{""r2_overall"": 0.0005869834596182733, ""r2_between"": -0.027967888376810857}",N-AC,A+C,QE,pct_aum,SPY,23.04887361351149
panel_entity_fe_controls,0.033396443702755074,77.07604828552736,1.3669065879184927e-12,12.472658618056258,1130,44,True,"{""r2_overall"": 0.031467162717065844, ""r2_between"": -0.008830917165773888}",N-AC,A+C,QE,pct_aum,SPY,11.288253218374455
asymmetry,0.5856903359883252,8.102386858682397,,,978,42,False,"{""beta_pos_median"": 8.102386858682397, ""beta_neg_median"": 16.96845475073423, ""asymmetry_ratio_median"": 0.14316652558647594, ""wald_p_median"": 0.44476936688848495}",N-AC,A+C,QE,pct_aum,SPY,301.364781986373
relative_performance,0.5076668721674058,,,,978,42,False,"{""r2_absolute_median"": 0.26612458033235337, ""r2_excess_median"": 0.26974872046497295, ""r2_combined_median"": 0.5076668721674058}",N-AC,A+C,QE,pct_aum,SPY,88.12161616284564
granger,,,0.3345370144744276,0.9590547360387307,0,20,False,"{""pct_significant_lag1"": 0.2}",N-AC,A+C,QE,pct_aum,SPY,
seasonality,,,,,1217,44,False,"{""error"": ""single positional indexer is out-of-bounds""}",N-AC,A+C,QE,pct_aum,SPY,
drawdown,,,,,124,31,False,"{""3m"": {""beta_depth"": -0.1966949716222149, ""beta_depth_p"": 0.3580646111657301, ""r2"": 0.03681016563273343}, ""6m"": {""beta_depth"": -0.5074440684647805, ""beta_depth_p"": 0.14515939771350858, ""r2"": 0.03875427124890374}}",N-AC,A+C,QE,pct_aum,SPY,
panel_entity_fe_cum,0.09967697667932895,24.806128920435356,0.0964959575586446,3.874936098944928,200,20,False,"{""r2_overall"": -0.04935168474347096, ""r2_between"": -0.6538923903913192, ""CumRet_5_coef"": -4.752913692230884, ""CumRet_5_pval"": 0.4277589409902769, ""CumRet_20_coef"": -2.303252155496575, ""CumRet_20_pval"": 0.7013191804102954, ""CumRet_60_coef"": 9.448748170055802, ""CumRet_60_pval"": 0.08533078231829139}",N-AC,A+C,QE,pct_aum,SPY,508.4753425711852
panel_entity_fe_cum_long,,,,,0,44,False,{},N-AC,A+C,QE,pct_aum,SPY,
panel_entity_time_fe_cum,-0.028306896659506586,37.11642731710597,0.0568605005768823,3.683502281436064,200,20,False,"{""r2_overall"": -0.23188913009427892, ""r2_between"": -1.006524768013536, ""CumRet_5_coef"": -4.373743145728433, ""CumRet_5_pval"": 0.7178161395833449, ""CumRet_20_coef"": 20.558237107353182, ""CumRet_20_pval"": 0.025563757206977566, ""CumRet_60_coef"": -27.29108165682051, ""CumRet_60_pval"": 0.031021088081669923}",N-AC,A+C,QE,pct_aum,SPY,-75.95049977950464
