lag,correlation,p_value,ETF
7.0,-0.10849135706454643,0.6057056234076239,ARTY
8.0,0.003101535909185854,0.9885242568114914,ARTY
9.0,0.032366710311299535,0.8834423530705412,ARTY
10.0,0.2420744999916178,0.2777453794710746,ARTY
11.0,0.21131429110203334,0.3578281491974407,ARTY
12.0,-0.019658629108859377,0.9344378282901946,ARTY
13.0,-0.2604951565463656,0.28142641397475326,ARTY
14.0,-0.2545882498797659,0.3079615498641521,ARTY
15.0,-0.22077288466830428,0.39448342606616654,ARTY
16.0,-0.07012861251435284,0.7963476570257336,ARTY
17.0,0.049184346181218835,0.8618118124372341,ARTY
18.0,0.06415099892038004,0.827526487405831,ARTY
19.0,0.29401094260777866,0.32954034341283484,ARTY
20.0,-0.05073774235651857,0.8755651762386001,ARTY
-4.0,0.321246327242671,0.36541434015985585,BKGI
-3.0,0.25867703505019707,0.44245785411509825,BKGI
-2.0,-0.22717957298553948,0.4776539442728568,BKGI
-1.0,0.2729477485705225,0.3669128691368014,BKGI
0.0,0.4195104000921396,0.13537836348515697,BKGI
1.0,0.06526511068063767,0.8322396455746385,BKGI
2.0,0.08026833156272736,0.8041518044216901,BKGI
3.0,0.10405609579093372,0.7607712100141643,BKGI
4.0,-0.021260061019400728,0.9535146312493743,BKGI
-20.0,,,BLOK
-19.0,,,BLOK
-18.0,,,BLOK
-17.0,,,BLOK
-16.0,,,BLOK
-15.0,,,BLOK
-14.0,,,BLOK
-13.0,,,BLOK
-12.0,,,BLOK
-11.0,,,BLOK
-10.0,,,BLOK
-9.0,,,BLOK
-8.0,,,BLOK
-7.0,,,BLOK
-6.0,,,BLOK
-5.0,,,BLOK
-4.0,,,BLOK
-3.0,,,BLOK
-2.0,,,BLOK
-1.0,,,BLOK
0.0,,,BLOK
1.0,0.18164251638832832,0.3197592061499466,BLOK
2.0,0.24480205916203426,0.18441293169187423,BLOK
3.0,0.13787743869507482,0.4674844834616537,BLOK
4.0,-0.17780769895972034,0.3561178614314712,BLOK
5.0,0.0027936454525199633,0.9887433390545499,BLOK
6.0,-0.16923065965113965,0.3987533131104123,BLOK
7.0,0.05886228303209985,0.775164359566712,BLOK
8.0,-0.14044831657290757,0.5030996275804593,BLOK
9.0,-0.1757713720067324,0.4113291272523205,BLOK
10.0,-0.07295228497428954,0.7407976943400635,BLOK
11.0,0.1796010971683648,0.42384636155821015,BLOK
12.0,-0.0359813309282217,0.8769473537728134,BLOK
13.0,-0.11341961804554904,0.6339965820951781,BLOK
14.0,0.12626568445939795,0.606494224445376,BLOK
15.0,-0.291840484406404,0.23996079864103628,BLOK
16.0,0.09756881189488001,0.7094943549268161,BLOK
17.0,-0.05116694235520791,0.8507295622069349,BLOK
18.0,0.1917847042300408,0.49350859552379345,BLOK
19.0,0.15478598079730077,0.5972482060107625,BLOK
20.0,-0.4244604286464307,0.14827987235019388,BLOK
-20.0,-0.4524950205168379,0.051742398292360756,BOTZ
-19.0,-0.22284078812959773,0.3449885949902076,BOTZ
-18.0,-0.08445804925768569,0.7158674149870463,BOTZ
-17.0,0.003924509151143334,0.9861709001241152,BOTZ
-16.0,0.0011421513881385778,0.9958732955813069,BOTZ
-15.0,0.2809010083745601,0.18364251295296743,BOTZ
-14.0,0.27546399710420966,0.18260956120394498,BOTZ
-13.0,0.44518194406956724,0.02266657287753198,BOTZ
-12.0,-0.12312859694970378,0.5406329423853821,BOTZ
-11.0,0.13293000069799954,0.500100100363894,BOTZ
-10.0,-0.0515736626523315,0.7904759209684455,BOTZ
-9.0,0.012723485085325148,0.946796063742748,BOTZ
-8.0,0.1512980072918635,0.41652366092375553,BOTZ
-7.0,-0.3294628362001559,0.06556825837560658,BOTZ
-6.0,-0.03638659497115106,0.8406737247689683,BOTZ
-5.0,-0.17281128758222056,0.32839946514170104,BOTZ
-4.0,-0.04763928740384588,0.7858092774560449,BOTZ
-3.0,0.04931117622129588,0.7751851747868643,BOTZ
-2.0,0.1745040049453238,0.30161001822710637,BOTZ
-1.0,0.09907339781954416,0.5539932779752583,BOTZ
0.0,0.21175763623956143,0.19561906854689418,BOTZ
1.0,0.006535085452111525,0.968938534499648,BOTZ
2.0,0.046177212508728874,0.786091816446636,BOTZ
3.0,-0.0013343761494045564,0.9938374453343121,BOTZ
4.0,-0.035739037869525064,0.8384932349203901,BOTZ
5.0,-0.05405282469787454,0.7614232291456535,BOTZ
6.0,-0.2022493283700929,0.2590037801284677,BOTZ
7.0,-0.019886657305363483,0.9139713706898666,BOTZ
8.0,-0.12574081389456787,0.5003060880822678,BOTZ
9.0,0.012401099486141667,0.94814231713571,BOTZ
10.0,0.1298178991078742,0.5021002965882146,BOTZ
11.0,0.2669069678948428,0.1697503900440708,BOTZ
12.0,0.16711958880484792,0.4047481684373758,BOTZ
13.0,-0.004652817092242481,0.9820028144100028,BOTZ
14.0,0.0929386326866327,0.6585897134071149,BOTZ
15.0,-0.08530091521545341,0.6918817260759698,BOTZ
16.0,0.006617550333623191,0.976093361453334,BOTZ
17.0,-0.037476540448291545,0.8684894626257733,BOTZ
18.0,-0.44847004868577145,0.04144297359779955,BOTZ
19.0,-0.0471583550954401,0.843492545460135,BOTZ
20.0,-0.24151331512348473,0.3191960469697025,BOTZ
-15.0,0.46581138277929407,0.17483543338766452,BUG
-14.0,0.4284326389110738,0.18861291386066112,BUG
