lag,correlation,p_value,ETF
-16,0.48911737844467146,0.12679996399610205,ARKB
-15,0.42444394830229093,0.16905713857367205,ARKB
-14,0.5643697062104109,0.044508967960930575,ARKB
-13,-0.24086320777035028,0.40680988708720944,ARKB
-12,0.01512183492744651,0.9573429770871595,ARKB
-11,0.024586104504944625,0.9279854558546579,ARKB
-10,0.2237285380111478,0.3880208623030432,ARKB
-9,0.45123701050030607,0.060162248421084814,ARKB
-8,0.5501564297235728,0.014664273914654347,ARKB
-7,-0.1362813836493577,0.5667060273941082,ARKB
-6,0.34317933630690217,0.12774979876766696,ARKB
-5,-0.2177147207333151,0.33040074459886004,ARKB
-4,0.1813333110336052,0.4076452269108313,ARKB
-3,0.006604359708956856,0.9755665095968322,ARKB
-2,0.1791894203435903,0.3914195905085006,ARKB
-1,0.13913768320909067,0.49784624301204894,ARKB
0,0.5274030419739145,0.0046992498995807,ARKB
1,-0.04265776146317951,0.8360808806876314,ARKB
2,0.2627024421973744,0.2045517548919136,ARKB
3,0.014003639041535149,0.9482184541563461,ARKB
4,-0.014248904342027954,0.9485501883928307,ARKB
5,0.006345110568342388,0.9776429048485235,ARKB
6,-0.0009785611398458183,0.9966411401940768,ARKB
7,0.0765201455348791,0.748479927914887,ARKB
8,0.18237716797795145,0.45488475210195883,ARKB
9,-0.33496952067673175,0.17421871441136963,ARKB
10,0.0989924515760957,0.705432231295218,ARKB
11,0.3705037199957648,0.1577526378072936,ARKB
12,-0.293437195200987,0.28847302820129345,ARKB
13,-0.08844274312497676,0.7636748465153222,ARKB
14,0.25757871284578415,0.3955423637078804,ARKB
15,-0.4213439420274298,0.17252591512964993,ARKB
16,0.7517825981405291,0.007624967698032988,ARKB
17,-0.010823660151881048,0.976326016993163,ARKB
-20,-0.05929262197682851,0.6362785428294075,ARKF
-19,-0.14649969387717737,0.23681699438236767,ARKF
-18,-0.12493635190555784,0.3100414466240639,ARKF
-17,-0.0031021251532378155,0.9798176811809716,ARKF
-16,-0.28564586444009377,0.016528708288742068,ARKF
-15,-0.227317647961499,0.05659136397604236,ARKF
-14,-0.35590057363029437,0.0021535477800738285,ARKF
-13,-0.10409919722854125,0.38078152823819233,ARKF
-12,-0.13718388672935433,0.24380465600067372,ARKF
-11,-0.16130441060008024,0.16680390971842274,ARKF
-10,-0.07827834945351331,0.5014961917475578,ARKF
-9,-0.04414988602798005,0.7030081093356845,ARKF
-8,0.13294002633832985,0.24592782571920374,ARKF
